member_id,signup_date,cohort_month,total_orders,total_revenue,avg_aov,category_mix,membership_type,region,acquisition_channel,months_active
TM102125,2025-08-10,2025-08,5,305.35,61.07,Pantry:32.6|Snacks:20.9|Vitamins:8.1|Beauty:11.9|Fresh:2.2|Beverages:12.6|Household:11.6,Monthly,Northeast,Referral,1
TM102126,2025-08-06,2025-08,8,465.08,58.13,Pantry:32.8|Snacks:15.6|Vitamins:16.4|Beauty:6.8|Fresh:3.6|Beverages:15.7|Household:9.1,Annual,Northeast,Paid Social,2
TM102127,2025-08-27,2025-08,4,246.8,61.7,Pantry:33.5|Snacks:22.0|Vitamins:9.4|Beauty:7.6|Fresh:3.5|Beverages:16.3|Household:7.7,Annual,Midwest,Influencer,1
TM102128,2025-08-09,2025-08,13,751.39,57.8,Pantry:34.8|Snacks:19.1|Vitamins:15.6|Beauty:7.3|Fresh:3.7|Beverages:12.4|Household:7.0,Monthly,Southwest,Email,3
TM102129,2025-08-04,2025-08,16,1077.03,67.31,Pantry:39.3|Snacks:17.9|Vitamins:8.4|Beauty:11.3|Fresh:0.1|Beverages:14.2|Household:8.7,Annual,Southeast,Referral,3
TM102130,2025-08-24,2025-08,21,1389.88,66.18,Pantry:40.5|Snacks:18.4|Vitamins:15.5|Beauty:8.4|Fresh:0.1|Beverages:12.1|Household:5.0,Monthly,Southwest,Referral,5
TM102131,2025-08-24,2025-08,5,267.2,53.44,Pantry:28.9|Snacks:23.2|Vitamins:15.9|Beauty:12.4|Fresh:4.9|Beverages:8.5|Household:6.2,Annual,Southwest,Influencer,1
TM102132,2025-08-05,2025-08,3,136.29,45.43,Pantry:31.9|Snacks:15.3|Vitamins:15.1|Beauty:12.8|Fresh:5.0|Beverages:13.0|Household:6.9,Annual,West,Influencer,1
TM102133,2025-08-17,2025-08,10,617.5,61.75,Pantry:40.8|Snacks:23.1|Vitamins:9.2|Beauty:6.4|Fresh:4.1|Beverages:7.0|Household:9.4,Annual,Midwest,SEM,2
TM102134,2025-08-17,2025-08,5,319.9,63.98,Pantry:29.9|Snacks:23.9|Vitamins:11.2|Beauty:8.0|Fresh:5.1|Beverages:12.0|Household:10.0,Annual,Midwest,Paid Social,1
TM102135,2025-08-07,2025-08,17,1132.05,66.59,Pantry:39.5|Snacks:15.3|Vitamins:11.4|Beauty:12.7|Fresh:3.7|Beverages:9.5|Household:7.8,Monthly,West,Organic,4
TM102136,2025-08-27,2025-08,22,1354.02,61.55,Pantry:40.9|Snacks:18.9|Vitamins:6.2|Beauty:10.7|Fresh:1.6|Beverages:12.0|Household:9.7,Annual,Northeast,Email,5
TM102137,2025-08-06,2025-08,14,764.51,54.61,Pantry:44.4|Snacks:24.3|Vitamins:6.4|Beauty:7.2|Fresh:0.4|Beverages:8.9|Household:8.4,Annual,Midwest,Paid Social,4
TM102138,2025-08-19,2025-08,8,532.68,66.58,Pantry:34.3|Snacks:21.6|Vitamins:10.3|Beauty:9.1|Fresh:2.4|Beverages:14.8|Household:7.3,Monthly,West,Referral,2
TM102139,2025-08-13,2025-08,6,332.52,55.42,Pantry:30.0|Snacks:22.4|Vitamins:17.5|Beauty:13.2|Fresh:1.0|Beverages:12.0|Household:3.8,Annual,Southwest,Organic,1
TM102140,2025-08-28,2025-08,20,1243.36,62.17,Pantry:32.5|Snacks:17.4|Vitamins:15.7|Beauty:14.9|Fresh:0.6|Beverages:12.7|Household:6.3,Monthly,West,Organic,5
TM102141,2025-08-04,2025-08,23,1297.92,56.43,Pantry:38.7|Snacks:18.2|Vitamins:9.5|Beauty:12.7|Fresh:5.4|Beverages:11.7|Household:3.9,Annual,Southeast,Email,6
TM102142,2025-08-15,2025-08,9,478.13,53.13,Pantry:35.6|Snacks:22.3|Vitamins:12.7|Beauty:6.1|Fresh:1.3|Beverages:14.4|Household:7.7,Annual,Southeast,Influencer,2
TM102143,2025-08-11,2025-08,11,703.64,63.97,Pantry:32.4|Snacks:16.8|Vitamins:14.1|Beauty:13.9|Fresh:2.5|Beverages:10.0|Household:10.3,Annual,Midwest,SEM,3
TM102144,2025-08-25,2025-08,6,344.76,57.46,Pantry:44.0|Snacks:21.3|Vitamins:6.9|Beauty:12.4|Fresh:0.2|Beverages:6.7|Household:8.4,Monthly,Midwest,Organic,2
TM102145,2025-08-17,2025-08,15,770.26,51.35,Pantry:30.6|Snacks:23.3|Vitamins:7.9|Beauty:17.1|Fresh:1.2|Beverages:8.0|Household:11.9,Annual,Midwest,Paid Social,3
TM102146,2025-08-27,2025-08,5,296.1,59.22,Pantry:27.7|Snacks:20.9|Vitamins:6.2|Beauty:15.8|Fresh:5.0|Beverages:11.5|Household:12.8,Annual,Northeast,Organic,1
TM102147,2025-08-16,2025-08,7,445.62,63.66,Pantry:33.9|Snacks:21.2|Vitamins:9.2|Beauty:10.3|Fresh:1.8|Beverages:15.3|Household:8.3,Annual,Midwest,Referral,2
TM102148,2025-08-14,2025-08,18,1223.85,67.99,Pantry:39.0|Snacks:24.1|Vitamins:13.1|Beauty:6.9|Fresh:2.7|Beverages:6.1|Household:7.9,Annual,Midwest,Organic,5
TM102149,2025-08-27,2025-08,13,871.11,67.01,Pantry:39.9|Snacks:15.6|Vitamins:8.6|Beauty:7.8|Fresh:2.7|Beverages:16.5|Household:9.1,Annual,Southwest,Referral,3
TM102150,2025-08-01,2025-08,12,790.01,65.83,Pantry:33.1|Snacks:21.8|Vitamins:10.0|Beauty:11.9|Fresh:5.0|Beverages:7.3|Household:11.0,Monthly,Southeast,Referral,3
TM102151,2025-08-20,2025-08,27,1610.31,59.64,Pantry:39.5|Snacks:12.1|Vitamins:14.7|Beauty:9.4|Fresh:3.6|Beverages:8.8|Household:11.9,Annual,Southeast,SEM,5
TM102152,2025-08-25,2025-08,7,420.49,60.07,Pantry:36.6|Snacks:18.2|Vitamins:12.8|Beauty:13.0|Fresh:3.6|Beverages:8.6|Household:7.3,Annual,Southeast,Email,2
TM102153,2025-08-08,2025-08,8,510.85,63.86,Pantry:38.0|Snacks:13.8|Vitamins:14.8|Beauty:9.6|Fresh:1.3|Beverages:16.5|Household:6.1,Annual,Southeast,Referral,2
TM102154,2025-08-08,2025-08,6,317.52,52.92,Pantry:41.0|Snacks:12.9|Vitamins:12.1|Beauty:10.3|Fresh:0.5|Beverages:12.0|Household:11.2,Annual,Southeast,Paid Social,2
TM102155,2025-08-25,2025-08,38,2296.06,60.42,Pantry:35.4|Snacks:23.4|Vitamins:8.9|Beauty:15.2|Fresh:1.0|Beverages:11.4|Household:4.7,Annual,Midwest,Organic,7
TM102156,2025-08-25,2025-08,14,821.14,58.65,Pantry:39.3|Snacks:22.2|Vitamins:7.4|Beauty:9.9|Fresh:3.4|Beverages:11.2|Household:6.6,Annual,Midwest,Email,3
TM102157,2025-08-07,2025-08,37,2294.03,62.0,Pantry:33.2|Snacks:20.6|Vitamins:10.3|Beauty:8.4|Fresh:2.7|Beverages:12.4|Household:12.4,Annual,West,Organic,8
TM102158,2025-08-12,2025-08,4,216.64,54.16,Pantry:33.4|Snacks:24.4|Vitamins:16.9|Beauty:11.8|Fresh:2.2|Beverages:5.9|Household:5.4,Annual,West,Paid Social,1
TM102159,2025-08-27,2025-08,11,649.89,59.08,Pantry:29.0|Snacks:19.0|Vitamins:16.0|Beauty:10.5|Fresh:3.3|Beverages:13.7|Household:8.5,Annual,Midwest,SEM,3
TM102160,2025-08-27,2025-08,16,1007.17,62.95,Pantry:35.5|Snacks:21.0|Vitamins:10.0|Beauty:10.0|Fresh:1.7|Beverages:13.3|Household:8.4,Monthly,West,Referral,4
TM102161,2025-08-02,2025-08,9,523.11,58.12,Pantry:29.3|Snacks:20.5|Vitamins:18.5|Beauty:13.2|Fresh:3.1|Beverages:6.9|Household:8.5,Monthly,Southwest,Referral,2
TM102162,2025-08-18,2025-08,20,1154.55,57.73,Pantry:39.6|Snacks:13.1|Vitamins:16.7|Beauty:8.3|Fresh:0.9|Beverages:9.3|Household:12.1,Annual,West,SEM,5
TM102163,2025-08-28,2025-08,5,318.45,63.69,Pantry:32.2|Snacks:16.6|Vitamins:6.4|Beauty:18.3|Fresh:2.9|Beverages:8.4|Household:15.1,Annual,West,Organic,1
TM102164,2025-08-19,2025-08,3,176.61,58.87,Pantry:42.8|Snacks:14.5|Vitamins:12.8|Beauty:6.6|Fresh:5.1|Beverages:6.6|Household:11.6,Annual,West,Referral,1
TM102165,2025-08-18,2025-08,4,205.72,51.43,Pantry:38.5|Snacks:13.3|Vitamins:10.8|Beauty:6.3|Fresh:4.7|Beverages:13.3|Household:13.1,Monthly,West,Influencer,1
TM102166,2025-08-21,2025-08,12,759.0,63.25,Pantry:37.3|Snacks:22.8|Vitamins:10.1|Beauty:7.5|Fresh:5.0|Beverages:7.9|Household:9.3,Annual,Southeast,Organic,3
TM102167,2025-08-27,2025-08,13,735.41,56.57,Pantry:30.8|Snacks:20.9|Vitamins:16.1|Beauty:11.1|Fresh:1.3|Beverages:11.2|Household:8.6,Annual,Southeast,SEM,3
TM102168,2025-08-27,2025-08,13,809.16,62.24,Pantry:34.2|Snacks:14.6|Vitamins:13.9|Beauty:12.9|Fresh:0.3|Beverages:14.2|Household:10.0,Monthly,West,Referral,3
TM102169,2025-08-18,2025-08,21,1343.2,63.96,Pantry:38.3|Snacks:19.9|Vitamins:7.5|Beauty:12.9|Fresh:2.9|Beverages:9.6|Household:8.8,Annual,Southwest,Email,5
TM102170,2025-08-16,2025-08,16,947.11,59.19,Pantry:39.0|Snacks:19.5|Vitamins:12.0|Beauty:11.4|Fresh:1.7|Beverages:12.7|Household:3.6,Annual,West,Influencer,4
TM102171,2025-08-05,2025-08,16,921.05,57.57,Pantry:38.3|Snacks:17.4|Vitamins:14.8|Beauty:5.9|Fresh:0.6|Beverages:13.8|Household:9.3,Annual,Southeast,Paid Social,4
TM102172,2025-08-05,2025-08,9,524.54,58.28,Pantry:28.4|Snacks:24.6|Vitamins:10.8|Beauty:12.2|Fresh:0.2|Beverages:15.8|Household:8.0,Annual,West,SEM,2
TM102173,2025-08-07,2025-08,8,467.92,58.49,Pantry:38.2|Snacks:18.3|Vitamins:12.7|Beauty:8.6|Fresh:5.2|Beverages:6.4|Household:10.6,Annual,Southwest,Paid Social,2
TM102174,2025-08-25,2025-08,12,652.26,54.35,Pantry:34.5|Snacks:14.6|Vitamins:12.1|Beauty:12.5|Fresh:3.7|Beverages:11.1|Household:11.5,Annual,Midwest,Paid Social,2
TM102175,2025-08-16,2025-08,9,566.54,62.95,Pantry:32.7|Snacks:22.4|Vitamins:12.3|Beauty:12.2|Fresh:3.8|Beverages:8.0|Household:8.7,Monthly,West,Organic,2
TM102176,2025-08-02,2025-08,16,948.2,59.26,Pantry:36.1|Snacks:18.1|Vitamins:15.0|Beauty:9.0|Fresh:5.4|Beverages:10.8|Household:5.6,Monthly,Southwest,Paid Social,4
TM102177,2025-08-16,2025-08,17,1012.18,59.54,Pantry:40.5|Snacks:19.9|Vitamins:9.8|Beauty:5.8|Fresh:3.6|Beverages:9.6|Household:10.7,Annual,West,Organic,4
TM102178,2025-08-23,2025-08,37,2330.69,62.99,Pantry:37.0|Snacks:21.8|Vitamins:17.9|Beauty:13.2|Fresh:0.4|Beverages:5.5|Household:4.3,Annual,Southwest,Organic,7
TM102179,2025-08-09,2025-08,3,163.32,54.44,Pantry:35.4|Snacks:15.6|Vitamins:16.7|Beauty:12.9|Fresh:2.5|Beverages:10.4|Household:6.6,Monthly,Midwest,Paid Social,1
TM102180,2025-08-13,2025-08,3,214.44,71.48,Pantry:32.4|Snacks:17.2|Vitamins:15.4|Beauty:11.1|Fresh:3.2|Beverages:13.3|Household:7.4,Annual,Southeast,Organic,1
TM102181,2025-08-21,2025-08,10,647.25,64.72,Pantry:37.6|Snacks:19.3|Vitamins:7.8|Beauty:6.2|Fresh:3.8|Beverages:14.7|Household:10.6,Annual,Northeast,Referral,3
TM102182,2025-08-12,2025-08,8,496.16,62.02,Pantry:34.6|Snacks:13.7|Vitamins:15.5|Beauty:15.3|Fresh:4.4|Beverages:9.4|Household:7.1,Monthly,West,SEM,2
TM102183,2025-08-10,2025-08,10,649.52,64.95,Pantry:37.3|Snacks:17.5|Vitamins:8.8|Beauty:14.6|Fresh:4.0|Beverages:8.4|Household:9.4,Monthly,Midwest,Referral,3
TM102184,2025-08-27,2025-08,4,259.64,64.91,Pantry:35.6|Snacks:15.6|Vitamins:12.7|Beauty:13.1|Fresh:6.2|Beverages:8.8|Household:7.9,Monthly,Southeast,Organic,1
TM102185,2025-08-16,2025-08,5,329.55,65.91,Pantry:39.0|Snacks:14.9|Vitamins:17.9|Beauty:8.3|Fresh:0.7|Beverages:14.1|Household:5.1,Monthly,Southeast,Referral,1
TM102186,2025-08-09,2025-08,4,188.84,47.21,Pantry:38.8|Snacks:11.3|Vitamins:10.7|Beauty:13.8|Fresh:4.6|Beverages:9.5|Household:11.3,Annual,West,Influencer,1
TM102187,2025-08-18,2025-08,6,368.28,61.38,Pantry:42.3|Snacks:13.9|Vitamins:10.5|Beauty:8.3|Fresh:3.8|Beverages:12.2|Household:8.9,Annual,Southwest,Organic,1
TM102188,2025-08-12,2025-08,10,565.84,56.58,Pantry:29.9|Snacks:15.0|Vitamins:17.2|Beauty:10.3|Fresh:3.4|Beverages:12.3|Household:11.9,Annual,Northeast,Influencer,2
TM102189,2025-08-03,2025-08,14,882.0,63.0,Pantry:36.1|Snacks:19.9|Vitamins:16.1|Beauty:12.3|Fresh:4.2|Beverages:5.1|Household:6.3,Monthly,Northeast,Organic,4
TM102190,2025-08-13,2025-08,17,931.33,54.78,Pantry:30.6|Snacks:16.7|Vitamins:16.7|Beauty:14.9|Fresh:1.1|Beverages:8.3|Household:11.5,Monthly,Southeast,Email,4
TM102191,2025-08-26,2025-08,31,2042.78,65.9,Pantry:34.4|Snacks:24.8|Vitamins:7.0|Beauty:10.3|Fresh:6.1|Beverages:12.0|Household:5.4,Annual,Midwest,Organic,8
TM102192,2025-08-06,2025-08,15,907.91,60.53,Pantry:33.8|Snacks:18.7|Vitamins:17.8|Beauty:13.6|Fresh:3.9|Beverages:7.3|Household:4.9,Annual,Southeast,Paid Social,3
TM102193,2025-08-22,2025-08,26,1653.6,63.6,Pantry:30.9|Snacks:24.1|Vitamins:14.6|Beauty:7.3|Fresh:4.9|Beverages:8.6|Household:9.6,Annual,West,Organic,6
TM102194,2025-08-23,2025-08,9,497.34,55.26,Pantry:37.5|Snacks:26.0|Vitamins:9.7|Beauty:10.9|Fresh:0.2|Beverages:10.1|Household:5.8,Monthly,West,SEM,2
TM102195,2025-08-08,2025-08,3,192.78,64.26,Pantry:44.6|Snacks:16.8|Vitamins:10.3|Beauty:7.1|Fresh:3.7|Beverages:12.6|Household:4.9,Annual,West,Organic,1
TM102196,2025-08-26,2025-08,3,176.46,58.82,Pantry:34.1|Snacks:15.8|Vitamins:13.4|Beauty:14.7|Fresh:3.7|Beverages:8.2|Household:10.2,Monthly,Midwest,Paid Social,1
TM102197,2025-08-15,2025-08,5,313.8,62.76,Pantry:39.1|Snacks:26.0|Vitamins:9.6|Beauty:7.0|Fresh:1.7|Beverages:12.9|Household:3.7,Annual,Southeast,Paid Social,1
TM102198,2025-08-20,2025-08,12,739.49,61.62,Pantry:31.7|Snacks:23.1|Vitamins:20.6|Beauty:8.5|Fresh:1.1|Beverages:7.9|Household:7.2,Annual,West,Organic,3
TM102199,2025-08-08,2025-08,6,353.52,58.92,Pantry:39.2|Snacks:19.1|Vitamins:10.3|Beauty:9.5|Fresh:1.3|Beverages:9.5|Household:11.1,Annual,Southeast,Influencer,2
TM102200,2025-08-27,2025-08,6,384.03,64.0,Pantry:41.0|Snacks:15.0|Vitamins:11.6|Beauty:5.4|Fresh:3.0|Beverages:12.4|Household:11.6,Monthly,West,Organic,2
TM102201,2025-08-01,2025-08,4,205.36,51.34,Pantry:33.0|Snacks:23.4|Vitamins:8.2|Beauty:16.5|Fresh:1.4|Beverages:9.7|Household:7.8,Monthly,Southeast,SEM,1
TM102202,2025-09-09,2025-09,5,279.75,55.95,Pantry:30.3|Snacks:17.8|Vitamins:8.4|Beauty:17.4|Fresh:4.1|Beverages:8.3|Household:13.8,Annual,West,Influencer,1
TM102203,2025-09-08,2025-09,8,488.56,61.07,Pantry:36.6|Snacks:17.9|Vitamins:16.1|Beauty:6.1|Fresh:4.8|Beverages:15.1|Household:3.4,Monthly,Northeast,Organic,2
TM102204,2025-09-27,2025-09,19,959.33,50.49,Pantry:31.7|Snacks:12.7|Vitamins:13.3|Beauty:17.6|Fresh:3.5|Beverages:14.0|Household:7.3,Annual,Southeast,Influencer,4
TM102205,2025-09-21,2025-09,4,203.44,50.86,Pantry:40.5|Snacks:15.6|Vitamins:9.7|Beauty:10.2|Fresh:3.8|Beverages:16.2|Household:4.0,Monthly,Southwest,Paid Social,1
TM102206,2025-09-04,2025-09,10,524.02,52.4,Pantry:28.9|Snacks:19.5|Vitamins:16.5|Beauty:12.2|Fresh:3.8|Beverages:14.9|Household:4.2,Annual,Southeast,SEM,2
TM102207,2025-09-01,2025-09,37,1994.26,53.9,Pantry:34.1|Snacks:14.4|Vitamins:17.3|Beauty:14.6|Fresh:1.8|Beverages:7.6|Household:10.3,Annual,Southeast,Influencer,7
TM102208,2025-09-16,2025-09,6,294.84,49.14,Pantry:40.5|Snacks:13.8|Vitamins:5.9|Beauty:11.8|Fresh:4.5|Beverages:12.9|Household:10.7,Annual,Southeast,Paid Social,1
TM102209,2025-09-18,2025-09,26,1684.2,64.78,Pantry:31.3|Snacks:24.7|Vitamins:8.0|Beauty:15.3|Fresh:2.3|Beverages:12.2|Household:6.2,Annual,Northeast,Organic,5
TM102210,2025-09-13,2025-09,17,919.58,54.09,Pantry:34.1|Snacks:13.7|Vitamins:8.8|Beauty:19.6|Fresh:6.3|Beverages:13.4|Household:4.0,Annual,Southeast,Paid Social,4
TM102211,2025-09-02,2025-09,34,2272.06,66.83,Pantry:38.1|Snacks:25.1|Vitamins:14.1|Beauty:7.5|Fresh:1.8|Beverages:8.5|Household:4.8,Annual,West,Referral,7
TM102212,2025-09-09,2025-09,26,1313.95,50.54,Pantry:37.4|Snacks:17.0|Vitamins:10.3|Beauty:18.5|Fresh:2.1|Beverages:6.7|Household:7.9,Annual,Northeast,Influencer,5
TM102213,2025-09-28,2025-09,3,152.49,50.83,Pantry:35.8|Snacks:18.5|Vitamins:8.0|Beauty:10.5|Fresh:0.7|Beverages:17.7|Household:8.7,Monthly,Midwest,Influencer,1
TM102214,2025-09-28,2025-09,5,241.4,48.28,Pantry:30.1|Snacks:16.6|Vitamins:15.1|Beauty:10.4|Fresh:1.8|Beverages:12.8|Household:13.1,Monthly,West,Influencer,1
TM102215,2025-09-02,2025-09,30,1983.86,66.13,Pantry:32.2|Snacks:21.9|Vitamins:17.4|Beauty:7.9|Fresh:4.8|Beverages:9.2|Household:6.5,Monthly,Southwest,Referral,7
TM102216,2025-09-05,2025-09,16,1052.57,65.79,Pantry:35.8|Snacks:13.2|Vitamins:15.8|Beauty:12.3|Fresh:5.2|Beverages:6.7|Household:11.1,Annual,Northeast,Organic,4
TM102217,2025-09-21,2025-09,14,729.12,52.08,Pantry:42.4|Snacks:15.1|Vitamins:8.6|Beauty:13.9|Fresh:4.7|Beverages:7.4|Household:7.8,Monthly,Southeast,Influencer,3
TM102218,2025-09-05,2025-09,29,1733.1,59.76,Pantry:38.1|Snacks:20.9|Vitamins:12.7|Beauty:11.7|Fresh:0.1|Beverages:5.8|Household:10.7,Annual,Northeast,Organic,7
TM102219,2025-09-01,2025-09,13,753.56,57.97,Pantry:33.6|Snacks:15.8|Vitamins:10.7|Beauty:12.1|Fresh:0.5|Beverages:15.8|Household:11.4,Annual,Midwest,Paid Social,3
TM102220,2025-09-04,2025-09,8,469.39,58.67,Pantry:35.8|Snacks:14.1|Vitamins:15.7|Beauty:10.1|Fresh:4.1|Beverages:13.8|Household:6.5,Monthly,Northeast,Organic,2
TM102221,2025-09-19,2025-09,14,866.21,61.87,Pantry:37.5|Snacks:22.2|Vitamins:6.1|Beauty:12.0|Fresh:1.3|Beverages:15.2|Household:5.8,Monthly,West,Email,3
TM102222,2025-09-21,2025-09,12,752.37,62.7,Pantry:34.3|Snacks:14.1|Vitamins:21.3|Beauty:7.4|Fresh:4.1|Beverages:14.2|Household:4.6,Monthly,West,Referral,3
TM102223,2025-09-23,2025-09,11,749.65,68.15,Pantry:37.6|Snacks:20.0|Vitamins:16.6|Beauty:7.9|Fresh:2.2|Beverages:9.3|Household:6.6,Annual,Southeast,Referral,3
TM102224,2025-09-03,2025-09,18,1094.24,60.79,Pantry:36.6|Snacks:13.8|Vitamins:17.0|Beauty:6.4|Fresh:2.4|Beverages:11.4|Household:12.4,Annual,Northeast,Organic,4
TM102225,2025-09-06,2025-09,13,785.06,60.39,Pantry:36.8|Snacks:18.2|Vitamins:6.2|Beauty:12.8|Fresh:1.7|Beverages:13.9|Household:10.4,Monthly,Midwest,Email,3
TM102226,2025-09-11,2025-09,9,560.72,62.3,Pantry:34.9|Snacks:16.0|Vitamins:10.1|Beauty:9.4|Fresh:5.0|Beverages:14.2|Household:10.4,Annual,Midwest,Referral,2
TM102227,2025-09-16,2025-09,9,572.53,63.61,Pantry:39.5|Snacks:19.7|Vitamins:8.8|Beauty:11.7|Fresh:0.3|Beverages:16.1|Household:3.9,Monthly,West,Email,2
TM102228,2025-09-26,2025-09,11,705.52,64.14,Pantry:33.2|Snacks:18.3|Vitamins:13.9|Beauty:11.5|Fresh:1.9|Beverages:12.9|Household:8.3,Monthly,West,Referral,3
TM102229,2025-09-11,2025-09,21,1220.86,58.14,Pantry:30.2|Snacks:20.4|Vitamins:19.8|Beauty:13.3|Fresh:4.9|Beverages:7.0|Household:4.4,Monthly,Southwest,Paid Social,5
TM102230,2025-09-20,2025-09,16,914.19,57.14,Pantry:40.4|Snacks:19.4|Vitamins:13.3|Beauty:9.3|Fresh:2.7|Beverages:9.5|Household:5.5,Annual,Northeast,Paid Social,3
TM102231,2025-09-21,2025-09,4,244.92,61.23,Pantry:47.1|Snacks:14.9|Vitamins:7.7|Beauty:10.1|Fresh:2.0|Beverages:13.0|Household:5.2,Annual,West,Referral,1
TM102232,2025-09-15,2025-09,8,458.16,57.27,Pantry:35.2|Snacks:20.7|Vitamins:12.0|Beauty:9.6|Fresh:1.1|Beverages:12.7|Household:8.6,Annual,Southeast,Paid Social,2
TM102233,2025-09-24,2025-09,25,1469.65,58.79,Pantry:28.9|Snacks:12.0|Vitamins:19.6|Beauty:16.1|Fresh:0.6|Beverages:14.5|Household:8.2,Annual,Midwest,Paid Social,5
TM102234,2025-09-25,2025-09,11,769.61,69.96,Pantry:35.5|Snacks:20.3|Vitamins:15.9|Beauty:7.0|Fresh:2.1|Beverages:10.3|Household:8.9,Annual,Midwest,Organic,2
TM102235,2025-09-07,2025-09,5,346.0,69.2,Pantry:41.9|Snacks:20.5|Vitamins:6.1|Beauty:8.6|Fresh:3.4|Beverages:10.5|Household:9.1,Annual,Southwest,Referral,1
TM102236,2025-09-22,2025-09,14,807.46,57.68,Pantry:39.2|Snacks:17.6|Vitamins:10.0|Beauty:15.0|Fresh:4.5|Beverages:9.1|Household:4.7,Annual,Northeast,Influencer,3
TM102237,2025-09-23,2025-09,3,189.36,63.12,Pantry:39.4|Snacks:19.7|Vitamins:15.0|Beauty:10.9|Fresh:5.0|Beverages:6.1|Household:3.8,Annual,West,Email,1
TM102238,2025-09-18,2025-09,9,454.65,50.52,Pantry:39.9|Snacks:20.8|Vitamins:9.7|Beauty:9.1|Fresh:0.5|Beverages:8.3|Household:11.7,Monthly,Northeast,Influencer,2
TM102239,2025-09-15,2025-09,7,444.46,63.49,Pantry:42.1|Snacks:11.8|Vitamins:8.5|Beauty:9.6|Fresh:3.8|Beverages:12.9|Household:11.4,Annual,Midwest,Referral,2
TM102240,2025-09-16,2025-09,16,1094.25,68.39,Pantry:39.1|Snacks:16.5|Vitamins:12.2|Beauty:8.1|Fresh:2.2|Beverages:8.6|Household:13.2,Annual,Northeast,Referral,3
TM102241,2025-09-22,2025-09,17,965.18,56.78,Pantry:37.7|Snacks:18.9|Vitamins:11.1|Beauty:11.1|Fresh:0.4|Beverages:10.9|Household:9.8,Monthly,Southeast,Paid Social,4
TM102242,2025-09-11,2025-09,8,431.52,53.94,Pantry:37.1|Snacks:17.4|Vitamins:9.1|Beauty:14.2|Fresh:0.3|Beverages:13.5|Household:8.4,Annual,West,Paid Social,2
TM102243,2025-09-16,2025-09,8,475.72,59.47,Pantry:38.8|Snacks:24.4|Vitamins:12.6|Beauty:11.0|Fresh:1.9|Beverages:5.6|Household:5.7,Annual,West,Paid Social,2
TM102244,2025-09-16,2025-09,8,424.6,53.08,Pantry:31.3|Snacks:20.4|Vitamins:15.5|Beauty:15.1|Fresh:0.9|Beverages:7.5|Household:9.3,Annual,West,Influencer,2
TM102245,2025-09-09,2025-09,27,1512.8,56.03,Pantry:40.1|Snacks:14.0|Vitamins:16.2|Beauty:15.8|Fresh:1.5|Beverages:6.2|Household:6.2,Annual,Southwest,Paid Social,5
TM102246,2025-09-24,2025-09,12,787.63,65.64,Pantry:37.4|Snacks:18.3|Vitamins:16.8|Beauty:6.0|Fresh:4.5|Beverages:10.7|Household:6.3,Annual,Midwest,Referral,3
TM102247,2025-09-23,2025-09,4,272.32,68.08,Pantry:35.6|Snacks:14.4|Vitamins:19.1|Beauty:13.9|Fresh:1.2|Beverages:6.9|Household:9.0,Monthly,Midwest,Organic,1
TM102248,2025-09-23,2025-09,13,721.13,55.47,Pantry:36.6|Snacks:11.2|Vitamins:15.6|Beauty:11.3|Fresh:2.1|Beverages:13.6|Household:9.6,Monthly,West,Influencer,3
TM102249,2025-09-18,2025-09,7,457.9,65.41,Pantry:35.3|Snacks:23.4|Vitamins:7.6|Beauty:10.1|Fresh:3.3|Beverages:8.3|Household:12.0,Annual,West,Email,2
TM102250,2025-09-10,2025-09,3,168.3,56.1,Pantry:38.2|Snacks:17.2|Vitamins:13.2|Beauty:6.9|Fresh:4.4|Beverages:14.5|Household:5.6,Monthly,West,Organic,1
TM102251,2025-09-17,2025-09,22,1384.66,62.94,Pantry:34.6|Snacks:17.8|Vitamins:15.3|Beauty:10.3|Fresh:4.9|Beverages:7.1|Household:10.1,Annual,West,Organic,4
TM102252,2025-09-07,2025-09,16,979.54,61.22,Pantry:32.6|Snacks:20.2|Vitamins:10.9|Beauty:12.5|Fresh:1.9|Beverages:11.6|Household:10.4,Annual,Midwest,Organic,4
TM102253,2025-09-03,2025-09,8,445.03,55.63,Pantry:33.6|Snacks:13.8|Vitamins:9.0|Beauty:15.9|Fresh:2.5|Beverages:14.6|Household:10.4,Monthly,Midwest,Email,2
TM102254,2025-09-16,2025-09,5,249.65,49.93,Pantry:40.9|Snacks:13.4|Vitamins:7.6|Beauty:13.5|Fresh:0.0|Beverages:16.2|Household:8.4,Annual,Northeast,Paid Social,1
TM102255,2025-09-06,2025-09,3,145.68,48.56,Pantry:38.2|Snacks:15.2|Vitamins:16.8|Beauty:8.4|Fresh:2.9|Beverages:7.2|Household:11.4,Monthly,Midwest,Influencer,1
TM102256,2025-09-10,2025-09,3,156.39,52.13,Pantry:38.4|Snacks:18.8|Vitamins:17.4|Beauty:13.0|Fresh:0.4|Beverages:5.9|Household:6.0,Monthly,Northeast,Paid Social,1
TM102257,2025-09-24,2025-09,10,545.3,54.53,Pantry:40.0|Snacks:17.2|Vitamins:8.8|Beauty:13.2|Fresh:2.6|Beverages:9.5|Household:8.6,Annual,Southeast,Influencer,2
